
Epoch:   0%|                                                                                                                   | 0/5 [00:00<?, ?it/s]
3 23 	| 1.423 	| 1.9848 	| 0.1122 	| 0.3125
3 24 	| 1.1085 	| 1.5662 	| 0.0408 	| 0.4062
3 25 	| 1.3914 	| 1.9601 	| 0.0646 	| 0.375
3 26 	| 1.5059 	| 2.1312 	| 0.0469 	| 0.3125
3 27 	| 1.2964 	| 1.8295 	| 0.0527 	| 0.3438
3 28 	| 1.1228 	| 1.5886 	| 0.036 	| 0.4062
3 29 	| 1.3488 	| 1.9031 	| 0.0554 	| 0.3438
3 30 	| 1.1373 	| 1.6 	| 0.0576 	| 0.375
3 31 	| 1.2983 	| 1.8208 	| 0.0792 	| 0.3438
3 32 	| 1.5155 	| 2.1423 	| 0.0529 	| 0.3125
3 33 	| 1.5094 	| 2.1356 	| 0.0483 	| 0.3125
3 34 	| 1.4439 	| 2.0306 	| 0.0751 	| 0.3438
3 35 	| 1.2005 	| 1.6933 	| 0.0507 	| 0.5
3 36 	| 1.652 	| 2.3271 	| 0.0768 	| 0.2812
3 37 	| 1.2833 	| 1.8103 	| 0.0535 	| 0.4688
3 38 	| 1.1251 	| 1.5909 	| 0.0383 	| 0.5
3 39 	| 1.0787 	| 1.5254 	| 0.0363 	| 0.5625
3 40 	| 1.2896 	| 1.8207 	| 0.0503 	| 0.375
3 41 	| 1.5316 	| 2.1522 	| 0.0836 	| 0.3125
3 42 	| 1.3801 	| 1.941 	| 0.0711 	| 0.3125
3 43 	| 1.3728 	| 1.9375 	| 0.055 	| 0.3438
3 44 	| 1.0253 	| 1.446 	| 0.0438 	| 0.5625
3 45 	| 1.3861 	| 1.9569 	| 0.0544 	| 0.2812
3 46 	| 1.3191 	| 1.8637 	| 0.0485 	| 0.3125
3 47 	| 1.1129 	| 1.5717 	| 0.0423 	| 0.4375
3 48 	| 1.3824 	| 1.9488 	| 0.0608 	| 0.5
3 49 	| 1.4347 	| 2.0269 	| 0.0528 	| 0.4375
3 50 	| 1.1325 	| 1.6021 	| 0.0366 	| 0.5312
3 51 	| 1.3621 	| 1.9108 	| 0.0819 	| 0.3438
3 52 	| 1.2917 	| 1.8266 	| 0.0436 	| 0.2812
3 53 	| 1.2818 	| 1.8077 	| 0.0546 	| 0.3125
3 54 	| 1.3095 	| 1.8473 	| 0.0546 	| 0.375
3 55 	| 1.6366 	| 2.3108 	| 0.0636 	| 0.3125
3 56 	| 1.6448 	| 2.3201 	| 0.0691 	| 0.3438
3 57 	| 1.6107 	| 2.2744 	| 0.0621 	| 0.4062
3 58 	| 1.5689 	| 2.2202 	| 0.049 	| 0.3125
3 59 	| 1.1707 	| 1.657 	| 0.036 	| 0.4062
3 60 	| 1.2676 	| 1.7895 	| 0.0498 	| 0.375
3 61 	| 1.6922 	| 2.3874 	| 0.07 	| 0.2188
3 62 	| 1.2528 	| 1.7628 	| 0.0627 	| 0.4688
3 63 	| 1.2638 	| 1.7839 	| 0.0502 	| 0.5
3 64 	| 1.3625 	| 1.9161 	| 0.0707 	| 0.3125
3 65 	| 1.4872 	| 2.1029 	| 0.0506 	| 0.25
3 66 	| 1.0192 	| 1.441 	| 0.035 	| 0.625
3 67 	| 1.6069 	| 2.268 	| 0.0643 	| 0.25
3 68 	| 1.4051 	| 1.9765 	| 0.0716 	| 0.375
3 69 	| 1.3215 	| 1.869 	| 0.0442 	| 0.4062
3 70 	| 1.2904 	| 1.8269 	| 0.0385 	| 0.3438
3 71 	| 1.4482 	| 2.0351 	| 0.079 	| 0.25
3 72 	| 1.2607 	| 1.7766 	| 0.0571 	| 0.375
3 73 	| 1.1716 	| 1.6589 	| 0.0345 	| 0.4688
3 74 	| 1.3813 	| 1.9494 	| 0.0557 	| 0.3438
3 75 	| 1.3085 	| 1.8358 	| 0.078 	| 0.3438
3 76 	| 1.09 	| 1.5428 	| 0.0336 	| 0.5312
3 77 	| 1.3275 	| 1.8739 	| 0.0527 	| 0.4062
3 78 	| 1.2531 	| 1.755 	| 0.082 	| 0.4062
3 79 	| 1.7235 	| 2.4404 	| 0.0508 	| 0.2188
3 80 	| 1.1919 	| 1.6866 	| 0.0377 	| 0.375
3 81 	| 1.259 	| 1.7823 	| 0.0382 	| 0.375
3 82 	| 1.2905 	| 1.8231 	| 0.0477 	| 0.3125
3 83 	| 1.2277 	| 1.7291 	| 0.0576 	| 0.375
3 84 	| 1.5008 	| 2.1031 	| 0.0954 	| 0.25
3 85 	| 1.2327 	| 1.7289 	| 0.0749 	| 0.4375
3 86 	| 1.0921 	| 1.5387 	| 0.0499 	| 0.4375
3 87 	| 1.2738 	| 1.7854 	| 0.0801 	| 0.375
3 88 	| 1.2673 	| 1.7825 	| 0.065 	| 0.4375
3 89 	| 1.4428 	| 2.0261 	| 0.0819 	| 0.375
3 90 	| 1.3095 	| 1.8467 	| 0.0559 	| 0.5
3 91 	| 1.3534 	| 1.9128 	| 0.0482 	| 0.4688
3 92 	| 1.5357 	| 2.1616 	| 0.0751 	| 0.3125
3 93 	| 1.1845 	| 1.6638 	| 0.0663 	| 0.4688
3 94 	| 1.495 	| 2.098 	| 0.088 	| 0.3438
3 95 	| 1.1004 	| 1.5411 	| 0.0719 	| 0.5625
3 96 	| 1.2159 	| 1.7202 	| 0.0394 	| 0.5312
3 97 	| 1.5073 	| 2.1261 	| 0.0633 	| 0.375
3 98 	| 1.4534 	| 2.0474 	| 0.0672 	| 0.3438
3 99 	| 1.4415 	| 2.0254 	| 0.079 	| 0.3125
3 100 	| 1.2668 	| 1.7758 	| 0.0791 	| 0.3438
3 101 	| 1.474 	| 2.0775 	| 0.0659 	| 0.4062
3 102 	| 1.4337 	| 2.0154 	| 0.0765 	| 0.2812
3 103 	| 1.7693 	| 2.5 	| 0.0643 	| 0.375
3 104 	| 1.273 	| 1.7937 	| 0.058 	| 0.3125
3 105 	| 1.3473 	| 1.898 	| 0.0624 	| 0.3125
3 106 	| 1.4888 	| 2.0968 	| 0.0701 	| 0.4375
3 107 	| 1.1883 	| 1.672 	| 0.0597 	| 0.375
3 108 	| 1.5647 	| 2.1967 	| 0.0901 	| 0.2812
3 109 	| 1.1271 	| 1.5925 	| 0.0412 	| 0.5312
3 110 	| 1.3021 	| 1.8326 	| 0.0644 	| 0.375
3 111 	| 1.4449 	| 2.0345 	| 0.0693 	| 0.3125
3 112 	| 0.954 	| 1.3405 	| 0.0523 	| 0.5625
3 113 	| 1.3152 	| 1.8451 	| 0.0788 	| 0.375
3 114 	| 1.1968 	| 1.6687 	| 0.0955 	| 0.4062
3 115 	| 1.2849 	| 1.8141 	| 0.0503 	| 0.5625
3 116 	| 1.2966 	| 1.8233 	| 0.0676 	| 0.4062
3 117 	| 1.1055 	| 1.5424 	| 0.0861 	| 0.5
3 118 	| 1.2256 	| 1.7242 	| 0.062 	| 0.375
3 119 	| 1.2632 	| 1.7871 	| 0.0408 	| 0.375
3 120 	| 1.3743 	| 1.9365 	| 0.0624 	| 0.4062
3 121 	| 1.5966 	| 2.2432 	| 0.0879 	| 0.2812
3 122 	| 1.1415 	| 1.6059 	| 0.0578 	| 0.5312
3 123 	| 1.148 	| 1.6185 	| 0.05 	| 0.4375
3 124 	| 1.4725 	| 2.0769 	| 0.0623 	| 0.2812
3 125 	| 1.3938 	| 1.9656 	| 0.0594 	| 0.3438
3 126 	| 1.395 	| 1.9768 	| 0.0376 	| 0.4375
3 127 	| 1.131 	| 1.5813 	| 0.0802 	| 0.375
3 128 	| 1.2448 	| 1.7527 	| 0.0596 	| 0.4375
3 129 	| 1.4291 	| 2.0043 	| 0.087 	| 0.375
3 130 	| 1.3726 	| 1.9165 	| 0.1036 	| 0.3125
3 131 	| 1.0825 	| 1.5298 	| 0.0389 	| 0.5312
3 132 	| 1.2906 	| 1.8109 	| 0.0765 	| 0.375
3 133 	| 1.151 	| 1.6246 	| 0.0459 	| 0.5
3 134 	| 1.486 	| 2.1018 	| 0.049 	| 0.375
3 135 	| 1.1955 	| 1.6917 	| 0.0377 	| 0.375
3 136 	| 1.0485 	| 1.4806 	| 0.0401 	| 0.5625
3 137 	| 1.0228 	| 1.4343 	| 0.0624 	| 0.5312
3 138 	| 1.1525 	| 1.6136 	| 0.0764 	| 0.4688
3 139 	| 1.4058 	| 1.9772 	| 0.0725 	| 0.3125
3 140 	| 1.3778 	| 1.9309 	| 0.0873 	| 0.2812
3 141 	| 1.4575 	| 2.0438 	| 0.0892 	| 0.3125
3 142 	| 1.5412 	| 2.1513 	| 0.1178 	| 0.3438
3 143 	| 1.0891 	| 1.523 	| 0.0767 	| 0.5312
3 144 	| 1.3623 	| 1.9191 	| 0.0631 	| 0.4062
3 145 	| 1.3367 	| 1.8905 	| 0.0444 	| 0.4062
3 146 	| 1.4644 	| 2.0673 	| 0.0575 	| 0.3125
3 147 	| 1.4468 	| 2.0257 	| 0.0961 	| 0.25
3 148 	| 1.2161 	| 1.7113 	| 0.0606 	| 0.4062
3 149 	| 1.3877 	| 1.9477 	| 0.0812 	| 0.3125
3 150 	| 1.4471 	| 2.0496 	| 0.0413 	| 0.375
3 151 	| 1.3842 	| 1.952 	| 0.0595 	| 0.4375
3 152 	| 1.2953 	| 1.8309 	| 0.0455 	| 0.375
3 153 	| 1.2223 	| 1.722 	| 0.0564 	| 0.3125
3 154 	| 1.2036 	| 1.7002 	| 0.0448 	| 0.4688
3 155 	| 1.4644 	| 2.0575 	| 0.0807 	| 0.25
3 156 	| 1.4878 	| 2.0842 	| 0.0962 	| 0.2812
3 157 	| 1.326 	| 1.8655 	| 0.0672 	| 0.3438
3 158 	| 1.3182 	| 1.8519 	| 0.0727 	| 0.2812
3 159 	| 1.2179 	| 1.7202 	| 0.046 	| 0.4062
3 160 	| 1.1171 	| 1.5757 	| 0.0469 	| 0.4375
3 161 	| 1.3094 	| 1.8464 	| 0.0567 	| 0.375
3 162 	| 1.3217 	| 1.8662 	| 0.0513 	| 0.375
3 163 	| 1.2384 	| 1.7456 	| 0.0549 	| 0.375
3 164 	| 1.3179 	| 1.8547 	| 0.0655 	| 0.4062
3 165 	| 0.9971 	| 1.4059 	| 0.0434 	| 0.625
3 166 	| 0.9371 	| 1.3259 	| 0.0297 	| 0.5312
3 167 	| 1.4722 	| 2.05 	| 0.1238 	| 0.2188
3 168 	| 1.4274 	| 2.0034 	| 0.0832 	| 0.25
3 169 	| 1.1777 	| 1.6619 	| 0.0479 	| 0.5938
3 170 	| 1.5971 	| 2.2447 	| 0.0861 	| 0.2812
3 171 	| 1.4406 	| 2.016 	| 0.0979 	| 0.3438
3 172 	| 1.2383 	| 1.7501 	| 0.0443 	| 0.4375
3 173 	| 1.6218 	| 2.276 	| 0.0956 	| 0.2812
3 174 	| 1.6271 	| 2.2746 	| 0.1163 	| 0.25
3 175 	| 1.2603 	| 1.7674 	| 0.0772 	| 0.4062
3 176 	| 1.4932 	| 2.0848 	| 0.1128 	| 0.2188
3 177 	| 1.132 	| 1.5765 	| 0.0949 	| 0.4688
3 178 	| 1.087 	| 1.5099 	| 0.1001 	| 0.4375
3 179 	| 1.3337 	| 1.8669 	| 0.0898 	| 0.375
3 180 	| 1.4702 	| 2.0713 	| 0.0678 	| 0.375
3 181 	| 1.3101 	| 1.8278 	| 0.1023 	| 0.375
3 182 	| 1.7508 	| 2.4675 	| 0.0784 	| 0.25
3 183 	| 1.1407 	| 1.6077 	| 0.051 	| 0.4375
3 184 	| 1.1006 	| 1.5439 	| 0.0663 	| 0.4062
3 185 	| 1.3923 	| 1.9591 	| 0.0697 	| 0.2812
3 186 	| 1.5589 	| 2.2026 	| 0.0568 	| 0.2812
3 187 	| 1.1711 	| 1.6583 	| 0.0343 	| 0.4062
3 188 	| 1.1474 	| 1.6209 	| 0.0427 	| 0.5
3 189 	| 1.0972 	| 1.556 	| 0.0267 	| 0.5
3 190 	| 1.2421 	| 1.7549 	| 0.0453 	| 0.3438
3 191 	| 1.4261 	| 2.0163 	| 0.0489 	| 0.4375
3 192 	| 1.4003 	| 1.9843 	| 0.0377 	| 0.2812
3 193 	| 1.2134 	| 1.7208 	| 0.0297 	| 0.4375
3 194 	| 1.2878 	| 1.8227 	| 0.0397 	| 0.4062
3 195 	| 1.0447 	| 1.4757 	| 0.0389 	| 0.5312
3 196 	| 1.5726 	| 2.2091 	| 0.0875 	| 0.2188
3 197 	| 0.991 	| 1.3963 	| 0.0452 	| 0.4375
3 198 	| 1.4848 	| 2.0923 	| 0.0671 	| 0.2188
3 199 	| 1.1433 	| 1.6147 	| 0.0434 	| 0.375
3 200 	| 1.0941 	| 1.5393 	| 0.0552 	| 0.5312
3 201 	| 1.1871 	| 1.6794 	| 0.0384 	| 0.4688
3 202 	| 1.4048 	| 1.9825 	| 0.0568 	| 0.3125
3 203 	| 1.1694 	| 1.6559 	| 0.0342 	| 0.5312
3 204 	| 1.5408 	| 2.1854 	| 0.0367 	| 0.3438
3 205 	| 0.9718 	| 1.3659 	| 0.0524 	| 0.5312
3 206 	| 1.5431 	| 2.1757 	| 0.0671 	| 0.3438
3 207 	| 1.124 	| 1.5904 	| 0.0357 	| 0.4375
3 208 	| 1.21 	| 1.7098 	| 0.0437 	| 0.375
3 209 	| 1.3041 	| 1.8455 	| 0.041 	| 0.375
3 210 	| 1.3346 	| 1.8861 	| 0.0475 	| 0.4062
3 211 	| 1.4528 	| 2.054 	| 0.0499 	| 0.3438
3 212 	| 1.2876 	| 1.8231 	| 0.0382 	| 0.4062
3 213 	| 1.3926 	| 1.9686 	| 0.0486 	| 0.4375
3 214 	| 1.0112 	| 1.4294 	| 0.0354 	| 0.5625
3 215 	| 0.9858 	| 1.3994 	| 0.0206 	| 0.5312
3 216 	| 1.4927 	| 2.1047 	| 0.0648 	| 0.3125
3 217 	| 1.2727 	| 1.7956 	| 0.0527 	| 0.375
3 218 	| 1.3409 	| 1.8935 	| 0.0515 	| 0.375
3 219 	| 1.3804 	| 1.9494 	| 0.0526 	| 0.4062
3 220 	| 1.1904 	| 1.6766 	| 0.0561 	| 0.4375
3 221 	| 1.3776 	| 1.9475 	| 0.048 	| 0.375
3 222 	| 1.0568 	| 1.4942 	| 0.0364 	| 0.5312
3 223 	| 1.0149 	| 1.443 	| 0.0159 	| 0.5625
3 224 	| 1.3924 	| 1.9639 	| 0.059 	| 0.25
3 225 	| 1.1145 	| 1.5813 	| 0.0253 	| 0.4688
3 226 	| 1.4116 	| 1.9888 	| 0.0649 	| 0.3125
3 227 	| 1.2758 	| 1.7976 	| 0.0581 	| 0.4062
3 228 	| 0.8027 	| 1.1372 	| 0.0223 	| 0.6562
3 229 	| 1.3918 	| 1.9665 	| 0.0508 	| 0.2812
3 230 	| 1.3 	| 1.835 	| 0.0517 	| 0.3125
3 231 	| 1.2143 	| 1.7217 	| 0.0301 	| 0.5
3 232 	| 1.2549 	| 1.7756 	| 0.04 	| 0.4375
3 233 	| 1.4139 	| 1.9843 	| 0.0829 	| 0.3125
3 234 	| 1.2886 	| 1.8211 	| 0.0461 	| 0.4375
3 235 	| 1.2438 	| 1.7589 	| 0.0417 	| 0.4062
3 236 	| 1.4085 	| 1.9663 	| 0.1069 	| 0.375
3 237 	| 1.2212 	| 1.7228 	| 0.051 	| 0.375
3 238 	| 1.2158 	| 1.7189 	| 0.0417 	| 0.375
3 239 	| 1.0402 	| 1.474 	| 0.0279 	| 0.4688
3 240 	| 1.0789 	| 1.5261 	| 0.0354 	| 0.5
3 241 	| 1.4721 	| 2.0829 	| 0.047 	| 0.4688
3 242 	| 1.2095 	| 1.6976 	| 0.0706 	| 0.4062
3 243 	| 1.4103 	| 1.9781 	| 0.0854 	| 0.2812
3 244 	| 1.2447 	| 1.7533 	| 0.0577 	| 0.375
3 245 	| 1.3191 	| 1.8536 	| 0.072 	| 0.375
3 246 	| 1.3288 	| 1.8762 	| 0.0514 	| 0.375
3 247 	| 1.1672 	| 1.6477 	| 0.0461 	| 0.5
3 248 	| 1.2619 	| 1.7781 	| 0.0575 	| 0.4375

Epoch:  80%|████████████████████████████████████████████████████████████████████████████████████▊                     | 4/5 [08:50<02:12, 132.64s/it]
Val mae km: 5033.6364294580335  | Mean val loss: 1.2880238429192574
4 0 	| 1.2008 	| 1.6866 	| 0.0674 	| 0.4375
4 1 	| 1.1702 	| 1.6514 	| 0.0475 	| 0.5
4 2 	| 1.0077 	| 1.4303 	| 0.0218 	| 0.625
4 3 	| 1.2226 	| 1.7291 	| 0.0407 	| 0.375
4 4 	| 1.4381 	| 2.0295 	| 0.0579 	| 0.4062
4 5 	| 1.1065 	| 1.5651 	| 0.0365 	| 0.4688
4 6 	| 1.3888 	| 1.9605 	| 0.0549 	| 0.3125
4 7 	| 1.3905 	| 1.966 	| 0.0477 	| 0.4062
4 8 	| 1.0445 	| 1.4815 	| 0.0247 	| 0.4688
4 9 	| 1.0369 	| 1.4616 	| 0.0461 	| 0.4688
4 10 	| 1.0584 	| 1.4888 	| 0.054 	| 0.5312
4 11 	| 1.0773 	| 1.5185 	| 0.0479 	| 0.4688
4 12 	| 1.0984 	| 1.5348 	| 0.0802 	| 0.4688
4 13 	| 1.2402 	| 1.7432 	| 0.0665 	| 0.4375
4 14 	| 1.2232 	| 1.7243 	| 0.0539 	| 0.4688
4 15 	| 1.0141 	| 1.4344 	| 0.0336 	| 0.5625
4 16 	| 1.3724 	| 1.9323 	| 0.0657 	| 0.2812
4 17 	| 1.2921 	| 1.8116 	| 0.08 	| 0.375
4 18 	| 1.2881 	| 1.8173 	| 0.0534 	| 0.4062
4 19 	| 1.4757 	| 2.0867 	| 0.0501 	| 0.4062
4 20 	| 1.4323 	| 2.0252 	| 0.0489 	| 0.25
4 21 	| 1.235 	| 1.7324 	| 0.0743 	| 0.375
4 22 	| 1.4289 	| 2.0059 	| 0.0825 	| 0.4062
4 23 	| 1.2437 	| 1.749 	| 0.0646 	| 0.4062
4 24 	| 1.3876 	| 1.9629 	| 0.0453 	| 0.375
4 25 	| 1.158 	| 1.6344 	| 0.0463 	| 0.4688
4 26 	| 1.5146 	| 2.1293 	| 0.0805 	| 0.2188
4 27 	| 1.4208 	| 2.0028 	| 0.0629 	| 0.3125
4 28 	| 1.3987 	| 1.9752 	| 0.0535 	| 0.4688
4 29 	| 1.2916 	| 1.8219 	| 0.0541 	| 0.3438
4 30 	| 1.3523 	| 1.9102 	| 0.0505 	| 0.4062
4 31 	| 1.2112 	| 1.713 	| 0.0404 	| 0.4688
4 32 	| 1.2336 	| 1.7387 	| 0.0551 	| 0.4375
4 33 	| 1.315 	| 1.8587 	| 0.0462 	| 0.4062
4 34 	| 0.8955 	| 1.2618 	| 0.0407 	| 0.5312
4 35 	| 1.1723 	| 1.6522 	| 0.0528 	| 0.4375
4 36 	| 1.101 	| 1.558 	| 0.0347 	| 0.4688
4 37 	| 1.3743 	| 1.9297 	| 0.0785 	| 0.3125
4 38 	| 1.1716 	| 1.6501 	| 0.0549 	| 0.4062
4 39 	| 1.244 	| 1.7568 	| 0.0475 	| 0.5
4 40 	| 1.0558 	| 1.4925 	| 0.0371 	| 0.4062
4 41 	| 1.2322 	| 1.7398 	| 0.0478 	| 0.4062
4 42 	| 1.3331 	| 1.8753 	| 0.0679 	| 0.2812
4 43 	| 1.3561 	| 1.9105 	| 0.0624 	| 0.4062
4 44 	| 1.5306 	| 2.1532 	| 0.0777 	| 0.3125
4 45 	| 1.1194 	| 1.57 	| 0.0682 	| 0.5
4 46 	| 1.4254 	| 2.0203 	| 0.0374 	| 0.5
4 47 	| 1.0404 	| 1.4748 	| 0.0269 	| 0.625
4 48 	| 1.4984 	| 2.1164 	| 0.0566 	| 0.3438
4 49 	| 1.2088 	| 1.7024 	| 0.0573 	| 0.4062
4 50 	| 1.4809 	| 2.0807 	| 0.0814 	| 0.3125
4 51 	| 1.1013 	| 1.5534 	| 0.0462 	| 0.4688
4 52 	| 1.3701 	| 1.9186 	| 0.0903 	| 0.3125
4 53 	| 1.4157 	| 1.9915 	| 0.0721 	| 0.2812
4 54 	| 1.1968 	| 1.6833 	| 0.0615 	| 0.4688
4 55 	| 1.5347 	| 2.1502 	| 0.0984 	| 0.2188
4 56 	| 1.0053 	| 1.4194 	| 0.0391 	| 0.5
4 57 	| 1.6476 	| 2.3036 	| 0.1169 	| 0.2188
4 58 	| 1.4713 	| 2.0679 	| 0.0794 	| 0.3125
4 59 	| 1.0632 	| 1.4902 	| 0.0667 	| 0.5312
4 60 	| 1.1519 	| 1.6132 	| 0.0753 	| 0.5312
4 61 	| 1.2416 	| 1.7471 	| 0.0619 	| 0.5
4 62 	| 1.4292 	| 2.0027 	| 0.091 	| 0.375
4 63 	| 1.1243 	| 1.5846 	| 0.0504 	| 0.4062
4 64 	| 1.3099 	| 1.8491 	| 0.0517 	| 0.5
4 65 	| 1.423 	| 2.0006 	| 0.075 	| 0.3438
4 66 	| 0.9616 	| 1.36 	| 0.0321 	| 0.5312
4 67 	| 1.149 	| 1.6122 	| 0.0682 	| 0.4375
4 68 	| 1.1205 	| 1.5725 	| 0.066 	| 0.4375
4 69 	| 1.2429 	| 1.7393 	| 0.0845 	| 0.3438
4 70 	| 1.301 	| 1.8314 	| 0.0635 	| 0.4062
4 71 	| 1.1555 	| 1.6298 	| 0.0488 	| 0.4375
4 72 	| 1.2039 	| 1.6969 	| 0.0537 	| 0.4375
4 73 	| 1.4332 	| 2.0139 	| 0.078 	| 0.25
4 74 	| 1.2186 	| 1.7231 	| 0.0414 	| 0.4062
4 75 	| 1.0824 	| 1.5055 	| 0.0951 	| 0.3438
4 76 	| 1.291 	| 1.8183 	| 0.0607 	| 0.3125
4 77 	| 1.2924 	| 1.8315 	| 0.0344 	| 0.375
4 78 	| 0.9287 	| 1.3167 	| 0.0232 	| 0.5312
4 79 	| 1.4781 	| 2.0833 	| 0.066 	| 0.5
4 80 	| 1.3078 	| 1.8307 	| 0.0877 	| 0.5
4 81 	| 1.2852 	| 1.8068 	| 0.0681 	| 0.375
4 82 	| 1.2424 	| 1.7538 	| 0.0492 	| 0.4688
4 83 	| 0.9939 	| 1.3959 	| 0.0557 	| 0.4688
4 84 	| 1.3196 	| 1.8341 	| 0.1192 	| 0.2812
4 85 	| 1.2634 	| 1.7769 	| 0.065 	| 0.375
4 86 	| 1.079 	| 1.5189 	| 0.0525 	| 0.4375
4 87 	| 1.0787 	| 1.5228 	| 0.0425 	| 0.4375
4 88 	| 1.0151 	| 1.42 	| 0.0705 	| 0.4688
4 89 	| 1.3248 	| 1.856 	| 0.0851 	| 0.4062
4 90 	| 1.0401 	| 1.4616 	| 0.0565 	| 0.4062
4 91 	| 1.5424 	| 2.1797 	| 0.0554 	| 0.4375
4 92 	| 1.432 	| 2.0183 	| 0.0639 	| 0.375
4 93 	| 1.5392 	| 2.1675 	| 0.0731 	| 0.3125
4 94 	| 0.9898 	| 1.3823 	| 0.0741 	| 0.5312
4 95 	| 1.1854 	| 1.6545 	| 0.0907 	| 0.3438
4 96 	| 1.5315 	| 2.1476 	| 0.0941 	| 0.375
4 97 	| 1.3562 	| 1.9147 	| 0.053 	| 0.4062
4 98 	| 1.1004 	| 1.5503 	| 0.0505 	| 0.4375
4 99 	| 1.0889 	| 1.5385 	| 0.0398 	| 0.5312
4 100 	| 1.2209 	| 1.7211 	| 0.0537 	| 0.5
4 101 	| 1.0686 	| 1.5144 	| 0.0282 	| 0.5
4 102 	| 0.8617 	| 1.2046 	| 0.0615 	| 0.5625
4 103 	| 1.3653 	| 1.9292 	| 0.0496 	| 0.4062
4 104 	| 1.2152 	| 1.721 	| 0.035 	| 0.5
4 105 	| 1.2782 	| 1.8061 	| 0.0466 	| 0.5
4 106 	| 1.2576 	| 1.7758 	| 0.0485 	| 0.2812
4 107 	| 1.1365 	| 1.605 	| 0.0432 	| 0.5312
4 108 	| 1.1584 	| 1.6316 	| 0.0541 	| 0.5
4 109 	| 1.2567 	| 1.7822 	| 0.0306 	| 0.4062
4 110 	| 1.2358 	| 1.7516 	| 0.0325 	| 0.4062
4 111 	| 0.9948 	| 1.4139 	| 0.0169 	| 0.5625
4 112 	| 1.2492 	| 1.7581 	| 0.062 	| 0.2812
4 113 	| 1.3207 	| 1.8644 	| 0.0521 	| 0.2812
4 114 	| 1.4758 	| 2.0725 	| 0.0834 	| 0.3125
4 115 	| 1.2724 	| 1.7832 	| 0.0807 	| 0.3438
4 116 	| 0.9152 	| 1.2858 	| 0.0503 	| 0.5312
4 117 	| 1.2185 	| 1.7158 	| 0.0582 	| 0.4375
4 118 	| 1.1232 	| 1.5889 	| 0.0365 	| 0.4375
4 119 	| 1.2359 	| 1.7407 	| 0.0581 	| 0.4062
4 120 	| 1.2356 	| 1.7319 	| 0.0776 	| 0.3125
4 121 	| 1.4256 	| 2.0102 	| 0.0615 	| 0.3438
4 122 	| 1.5922 	| 2.2423 	| 0.0751 	| 0.25
4 123 	| 1.2371 	| 1.7497 	| 0.0412 	| 0.5
4 124 	| 1.326 	| 1.8688 	| 0.0595 	| 0.3125
4 125 	| 1.158 	| 1.6303 	| 0.0558 	| 0.5
4 126 	| 1.4063 	| 1.9716 	| 0.0874 	| 0.375
4 127 	| 1.2859 	| 1.8168 	| 0.0469 	| 0.375
4 128 	| 1.3027 	| 1.8274 	| 0.0785 	| 0.375
4 129 	| 1.3807 	| 1.9494 	| 0.0537 	| 0.4688
4 130 	| 1.2523 	| 1.7767 	| 0.0288 	| 0.5
4 131 	| 0.904 	| 1.2719 	| 0.0456 	| 0.5625
4 132 	| 1.0021 	| 1.4105 	| 0.0494 	| 0.5625
4 133 	| 1.3251 	| 1.8781 	| 0.0347 	| 0.4375
4 134 	| 1.4687 	| 2.0765 	| 0.0506 	| 0.3438
4 135 	| 1.6512 	| 2.3397 	| 0.0447 	| 0.25
4 136 	| 1.3515 	| 1.9086 	| 0.0517 	| 0.4375
4 137 	| 1.1366 	| 1.6036 	| 0.047 	| 0.4375
4 138 	| 1.5129 	| 2.1353 	| 0.0606 	| 0.3125
4 139 	| 1.3586 	| 1.9037 	| 0.0868 	| 0.3438
4 140 	| 1.3725 	| 1.9269 	| 0.079 	| 0.4375
4 141 	| 1.2159 	| 1.7247 	| 0.0286 	| 0.5312
4 142 	| 1.177 	| 1.669 	| 0.0288 	| 0.5
4 143 	| 1.1032 	| 1.5533 	| 0.0532 	| 0.5312
4 144 	| 1.0159 	| 1.4391 	| 0.0285 	| 0.5938
4 145 	| 0.9278 	| 1.3122 	| 0.0308 	| 0.6562
4 146 	| 1.2468 	| 1.7663 	| 0.0348 	| 0.4688
4 147 	| 1.395 	| 1.971 	| 0.0508 	| 0.3438
4 148 	| 1.1277 	| 1.5958 	| 0.0354 	| 0.4688
4 149 	| 1.2054 	| 1.7024 	| 0.0458 	| 0.5
4 150 	| 1.3171 	| 1.8655 	| 0.0375 	| 0.4375
4 151 	| 1.3906 	| 1.9584 	| 0.0659 	| 0.3125
4 152 	| 1.4216 	| 2.0073 	| 0.0549 	| 0.4062
4 153 	| 1.7294 	| 2.4396 	| 0.0723 	| 0.25
4 154 	| 1.4134 	| 1.9955 	| 0.0551 	| 0.3125
4 155 	| 1.4893 	| 2.1007 	| 0.0627 	| 0.4062
4 156 	| 1.2767 	| 1.7998 	| 0.0561 	| 0.4062
4 157 	| 1.5266 	| 2.1625 	| 0.0428 	| 0.375
4 158 	| 0.9759 	| 1.3743 	| 0.0464 	| 0.5
4 159 	| 1.2277 	| 1.7331 	| 0.0483 	| 0.5
4 160 	| 1.4542 	| 2.0484 	| 0.0676 	| 0.3125
4 161 	| 1.4561 	| 2.0698 	| 0.0243 	| 0.4062
4 162 	| 1.1071 	| 1.5595 	| 0.0514 	| 0.3438
4 163 	| 1.1868 	| 1.6652 	| 0.0707 	| 0.4062
4 164 	| 1.3098 	| 1.8476 	| 0.0549 	| 0.2812
